Month,DayofMonth,DayOfWeek,FlightDate,AirlineID,Carrier,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,Diverted,ActualElapsedTime,AirTime,Distance,departure,arrival,origin_airport_code,departureDelay,lon_origin,lat_origin,dest_airport_code,arrivalDelay,lon_dest,lat_dest,Year,id
9,14,7,2008-09-14,20355,US,14,PHX,JFK,1214,1326,72.00,72.00,1,20.00,1346,2051,7.00,2000,2058,58.00,58.00,1,0,0,272.00,245.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-915263053
9,15,1,2008-09-15,19790,DL,118,PHX,JFK,635,626,-9.00,0.00,0,15.00,641,1343,10.00,1425,1353,-32.00,0.00,0,0,0,267.00,242.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,1157454314
9,19,5,2008-09-19,19790,DL,118,PHX,JFK,635,635,0.00,0.00,0,15.00,650,1426,6.00,1425,1432,7.00,7.00,0,0,0,297.00,276.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,758670576
9,1,1,2008-09-01,20409,B6,180,PHX,JFK,2345,2336,-9.00,0.00,0,12.00,2348,710,3.00,730,713,-17.00,0.00,0,0,0,277.00,262.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,2043912379
5,21,3,2008-05-21,19805,AA,1520,LAX,MIA,1200,1229,29.00,29.00,1,12.00,1241,1958,23.00,1950,2021,31.00,31.00,1,0,0,292.00,257.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-2104372189
5,21,3,2008-05-21,19805,AA,231,LAX,MIA,600,556,-4.00,0.00,0,19.00,615,1344,6.00,1347,1350,3.00,3.00,0,0,0,294.00,269.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1450707044
5,2,5,2008-05-02,19805,AA,252,LAX,MIA,1355,1507,72.00,72.00,1,16.00,1523,2229,7.00,2142,2236,54.00,54.00,1,0,0,269.00,246.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1168883676
5,14,3,2008-05-14,19805,AA,1254,LAX,MIA,2150,2154,4.00,4.00,0,26.00,2220,552,5.00,540,557,17.00,17.00,1,0,0,303.00,272.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,809016793
5,6,2,2008-05-06,19805,AA,1254,LAX,MIA,2150,2152,2.00,2.00,0,12.00,2204,523,8.00,540,531,-9.00,0.00,0,0,0,279.00,259.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-196813283
5,11,7,2008-05-11,19805,AA,252,LAX,MIA,1355,1355,0.00,0.00,0,34.00,1429,2135,6.00,2142,2141,-1.00,0.00,0,0,0,286.00,246.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-505591269
5,31,6,2008-05-31,19805,AA,280,LAX,MIA,820,818,-2.00,0.00,0,13.00,831,1555,7.00,1610,1602,-8.00,0.00,0,0,0,284.00,264.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1987005393
5,3,6,2008-05-03,19805,AA,276,LAX,MIA,2300,2259,-1.00,0.00,0,22.00,2321,627,3.00,650,630,-20.00,0.00,0,0,0,271.00,246.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1204041482
5,17,6,2008-05-17,19805,AA,280,LAX,MIA,820,820,0.00,0.00,0,13.00,833,1601,40.00,1610,1641,31.00,31.00,1,0,0,321.00,268.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,382132536
5,10,6,2008-05-10,19805,AA,252,LAX,MIA,1355,1453,58.00,58.00,1,14.00,1507,2215,6.00,2142,2221,39.00,39.00,1,0,0,268.00,248.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,555929560
1,5,6,2008-01-05,19805,AA,892,DFW,STL,2125,2250,85.00,85.00,1,8.00,2258,16,3.00,2300,19,79.00,79.00,1,0,0,89.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1606551848
1,5,6,2008-01-05,19805,AA,492,DFW,STL,1525,1522,-3.00,0.00,0,13.00,1535,1657,6.00,1705,1703,-2.00,0.00,0,0,0,101.00,82.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,468795025
1,16,3,2008-01-16,19805,AA,2228,DFW,STL,1800,1757,-3.00,0.00,0,21.00,1818,1930,8.00,1935,1938,3.00,3.00,0,0,0,101.00,72.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-475757209
1,29,2,2008-01-29,19805,AA,314,DFW,STL,840,836,-4.00,0.00,0,12.00,848,955,5.00,1015,1000,-15.00,0.00,0,0,0,84.00,67.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1128658091
1,1,2,2008-01-01,19805,AA,520,DFW,STL,1220,1253,33.00,33.00,1,18.00,1311,1429,2.00,1400,1431,31.00,31.00,1,0,0,98.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1490777852
1,28,1,2008-01-28,19805,AA,2228,DFW,STL,1800,1754,-6.00,0.00,0,14.00,1808,1913,5.00,1935,1918,-17.00,0.00,0,0,0,84.00,65.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1307266025
1,15,2,2008-01-15,19805,AA,2228,DFW,STL,1800,1759,-1.00,0.00,0,12.00,1811,1925,4.00,1935,1929,-6.00,0.00,0,0,0,90.00,74.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1435493781
1,7,1,2008-01-07,19805,AA,1085,DFW,STL,1910,1936,26.00,26.00,1,18.00,1954,2111,7.00,2045,2118,33.00,33.00,1,0,0,102.00,77.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1158212093
1,27,7,2008-01-27,19805,AA,892,DFW,STL,2125,2357,152.00,152.00,1,12.00,9,119,2.00,2300,121,141.00,141.00,1,0,0,84.00,70.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-606168844
1,28,1,2008-01-28,19805,AA,314,DFW,STL,840,838,-2.00,0.00,0,9.00,847,1004,4.00,1015,1008,-7.00,0.00,0,0,0,90.00,77.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1361874622
1,4,5,2008-01-04,19805,AA,1118,DFW,STL,1040,1044,4.00,4.00,0,19.00,1103,1217,2.00,1220,1219,-1.00,0.00,0,0,0,95.00,74.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1327716228
1,24,4,2008-01-24,19805,AA,1790,DFW,STL,1615,1610,-5.00,0.00,0,19.00,1629,1745,2.00,1755,1747,-8.00,0.00,0,0,0,97.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1517846991
1,3,4,2008-01-03,19805,AA,2228,DFW,STL,1800,1759,-1.00,0.00,0,18.00,1817,1935,6.00,1935,1941,6.00,6.00,0,0,0,102.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-392681432
1,10,4,2008-01-10,19805,AA,1790,DFW,STL,1615,1633,18.00,18.00,1,16.00,1649,1806,4.00,1755,1810,15.00,15.00,1,0,0,97.00,77.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,296688403
1,30,3,2008-01-30,19805,AA,892,DFW,STL,2125,2120,-5.00,0.00,0,10.00,2130,2236,3.00,2300,2239,-21.00,0.00,0,0,0,79.00,66.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-917045076
1,20,7,2008-01-20,19805,AA,892,DFW,STL,2125,2226,61.00,61.00,1,12.00,2238,2349,2.00,2300,2351,51.00,51.00,1,0,0,85.00,71.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1932057159
1,17,4,2008-01-17,19805,AA,520,DFW,STL,1220,1316,56.00,56.00,1,14.00,1330,1433,4.00,1400,1437,37.00,37.00,1,0,0,81.00,63.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-17496424
1,16,3,2008-01-16,19805,AA,1790,DFW,STL,1615,1840,145.00,145.00,1,15.00,1855,2009,5.00,1755,2014,139.00,139.00,1,0,0,94.00,74.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1470224623
1,2,3,2008-01-02,19805,AA,1336,DFW,STL,705,701,-4.00,0.00,0,12.00,713,836,4.00,845,840,-5.00,0.00,0,0,0,99.00,83.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,609481556
1,21,1,2008-01-21,19805,AA,1085,DFW,STL,1910,1927,17.00,17.00,1,16.00,1943,2104,4.00,2045,2108,23.00,23.00,1,0,0,101.00,81.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1153870990
1,24,4,2008-01-24,19805,AA,2228,DFW,STL,1800,1757,-3.00,0.00,0,17.00,1814,1926,3.00,1935,1929,-6.00,0.00,0,0,0,92.00,72.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1144850603
4,28,1,2008-04-28,19790,DL,721,BOS,ATL,1855,2149,174.00,174.00,1,20.00,2209,42,4.00,2139,46,187.00,187.00,1,0,0,177.00,153.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-191290157
4,25,5,2008-04-25,20437,FL,492,BOS,ATL,1935,1936,1.00,1.00,0,15.00,1951,2159,13.00,2220,2212,-8.00,0.00,0,0,0,156.00,128.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-768428686
4,28,1,2008-04-28,19790,DL,709,BOS,ATL,1115,1111,-4.00,0.00,0,16.00,1127,1402,8.00,1353,1410,17.00,17.00,1,0,0,179.00,155.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-984155970
4,9,3,2008-04-09,19790,DL,721,BOS,ATL,1855,1914,19.00,19.00,1,23.00,1937,2157,13.00,2139,2210,31.00,31.00,1,0,0,176.00,140.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1273543108
4,20,7,2008-04-20,19790,DL,715,BOS,ATL,1530,1529,-1.00,0.00,0,14.00,1543,1748,9.00,1814,1757,-17.00,0.00,0,0,0,148.00,125.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1812392411
4,30,3,2008-04-30,19790,DL,711,BOS,ATL,1220,1331,71.00,71.00,1,31.00,1402,1613,9.00,1503,1622,79.00,79.00,1,0,0,171.00,131.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-151541279
4,21,1,2008-04-21,20437,FL,274,BOS,ATL,1626,1627,1.00,1.00,0,15.00,1642,1847,7.00,1921,1854,-27.00,0.00,0,0,0,147.00,125.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-835005176
4,9,3,2008-04-09,19790,DL,705,BOS,ATL,830,828,-2.00,0.00,0,19.00,847,1108,8.00,1113,1116,3.00,3.00,0,0,0,168.00,141.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1729122556
4,14,1,2008-04-14,20437,FL,270,BOS,ATL,600,550,-10.00,0.00,0,14.00,604,823,7.00,848,830,-18.00,0.00,0,0,0,160.00,139.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1943808763
4,2,3,2008-04-02,20437,FL,273,BOS,ATL,911,905,-6.00,0.00,0,27.00,932,1152,5.00,1157,1157,0.00,0.00,0,0,0,172.00,140.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-400474283
4,15,2,2008-04-15,19790,DL,701,BOS,ATL,550,553,3.00,3.00,0,24.00,617,821,6.00,842,827,-15.00,0.00,0,0,0,154.00,124.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,328027183
4,10,4,2008-04-10,19790,DL,711,BOS,ATL,1220,1217,-3.00,0.00,0,16.00,1233,1501,9.00,1503,1510,7.00,7.00,0,0,0,173.00,148.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1833090236
4,14,1,2008-04-14,19790,DL,721,BOS,ATL,1855,1913,18.00,18.00,1,33.00,1946,2155,8.00,2139,2203,24.00,24.00,1,0,0,170.00,129.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1594672977
4,3,4,2008-04-03,19790,DL,669,BOS,ATL,1010,1011,1.00,1.00,0,17.00,1028,1312,9.00,1248,1321,33.00,33.00,1,0,0,190.00,164.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1323413195
4,27,7,2008-04-27,19790,DL,717,BOS,ATL,1630,1621,-9.00,0.00,0,12.00,1633,1854,9.00,1923,1903,-20.00,0.00,0,0,0,162.00,141.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-973358498
5,7,3,2008-05-07,19805,AA,397,MIA,LAX,1820,1859,39.00,39.00,1,21.00,1920,2141,4.00,2055,2145,50.00,50.00,1,0,0,346.00,321.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1905301481
5,1,4,2008-05-01,19805,AA,456,MIA,LAX,1930,1940,10.00,10.00,0,24.00,2004,2223,27.00,2205,2250,45.00,45.00,1,0,0,370.00,319.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,287073365
4,18,5,2008-04-18,19790,DL,1556,ATL,LAX,700,653,-7.00,0.00,0,9.00,702,830,3.00,850,833,-17.00,0.00,0,0,0,280.00,268.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,220296227
4,30,3,2008-04-30,20437,FL,55,ATL,LAX,925,924,-1.00,0.00,0,20.00,944,1121,6.00,1125,1127,2.00,2.00,0,0,0,303.00,277.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,11633382
4,13,7,2008-04-13,19790,DL,707,BOS,ATL,1025,1021,-4.00,0.00,0,18.00,1039,1310,7.00,1304,1317,13.00,13.00,0,0,0,176.00,151.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,779715046
4,14,1,2008-04-14,19790,DL,125,ATL,LAX,1605,1745,100.00,100.00,1,20.00,1805,1910,6.00,1746,1916,90.00,90.00,1,0,0,271.00,245.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-80921946
4,4,5,2008-04-04,20437,FL,40,ATL,LAX,1830,1858,28.00,28.00,1,37.00,1935,2110,10.00,2035,2120,45.00,45.00,1,0,0,322.00,275.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1147891230
4,3,4,2008-04-03,19790,DL,675,BOS,ATL,1325,1321,-4.00,0.00,0,45.00,1406,1659,12.00,1614,1711,57.00,57.00,1,0,0,230.00,173.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-120966973
4,3,4,2008-04-03,19790,DL,687,BOS,ATL,1855,1853,-2.00,0.00,0,12.00,1905,2208,16.00,2139,2224,45.00,45.00,1,0,0,211.00,183.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-203453972
5,4,7,2008-05-04,19805,AA,203,MIA,LAX,1535,1531,-4.00,0.00,0,24.00,1555,1803,4.00,1803,1807,4.00,4.00,0,0,0,336.00,308.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1997765976
9,7,7,2008-09-07,19386,NW,609,JFK,MSP,1750,1745,-5.00,0.00,0,50.00,1835,2019,5.00,2026,2024,-2.00,0.00,0,0,0,219.00,164.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,-1779152122
5,11,7,2008-05-11,19805,AA,299,MIA,LAX,815,814,-1.00,0.00,0,13.00,827,1040,5.00,1055,1045,-10.00,0.00,0,0,0,331.00,313.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1362236506
4,17,4,2008-04-17,19790,DL,75,ATL,LAX,1705,1706,1.00,1.00,0,24.00,1730,1836,10.00,1857,1846,-11.00,0.00,0,0,0,280.00,246.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,453189966
4,29,2,2008-04-29,19790,DL,705,BOS,ATL,830,836,6.00,6.00,0,22.00,858,1115,8.00,1113,1123,10.00,10.00,0,0,0,167.00,137.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,325732981
4,15,2,2008-04-15,19790,DL,125,ATL,LAX,1605,1602,-3.00,0.00,0,17.00,1619,1731,11.00,1746,1742,-4.00,0.00,0,0,0,280.00,252.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,520014521
4,4,5,2008-04-04,20437,FL,274,BOS,ATL,1649,1759,70.00,70.00,1,16.00,1815,2107,8.00,1939,2115,96.00,96.00,1,0,0,196.00,172.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1535792601
4,8,2,2008-04-08,19790,DL,875,ATL,LAX,2010,2012,2.00,2.00,0,25.00,2037,2229,10.00,2209,2239,30.00,30.00,1,0,0,327.00,292.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,871193260
5,1,4,2008-05-01,19805,AA,203,MIA,LAX,1535,1540,5.00,5.00,0,20.00,1600,1813,10.00,1803,1823,20.00,20.00,1,0,0,343.00,313.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-2039754487
4,13,7,2008-04-13,19790,DL,1423,ATL,LAX,2130,2130,0.00,0.00,0,21.00,2151,2301,6.00,2326,2307,-19.00,0.00,0,0,0,277.00,250.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-655261722
9,6,6,2008-09-06,19386,NW,187,JFK,MSP,800,757,-3.00,0.00,0,27.00,824,951,8.00,1017,959,-18.00,0.00,0,0,0,182.00,147.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,-591055759
4,25,5,2008-04-25,20437,FL,55,ATL,LAX,925,922,-3.00,0.00,0,13.00,935,1110,9.00,1125,1119,-6.00,0.00,0,0,0,297.00,275.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,29965103
4,15,2,2008-04-15,20437,FL,54,ATL,LAX,1035,1033,-2.00,0.00,0,16.00,1049,1206,13.00,1235,1219,-16.00,0.00,0,0,0,286.00,257.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,878189591
4,12,6,2008-04-12,19790,DL,1556,ATL,LAX,700,659,-1.00,0.00,0,13.00,712,836,16.00,850,852,2.00,2.00,0,0,0,293.00,264.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-662123416
4,27,7,2008-04-27,19790,DL,110,ATL,LAX,834,839,5.00,5.00,0,36.00,915,1032,6.00,1019,1038,19.00,19.00,1,0,0,299.00,257.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1483554669
4,6,7,2008-04-06,19790,DL,535,ATL,LAX,2020,2055,35.00,35.00,1,13.00,2108,2239,16.00,2234,2255,21.00,21.00,1,0,0,300.00,271.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1902774964
5,30,5,2008-05-30,19805,AA,267,MIA,LAX,1610,1643,33.00,33.00,1,24.00,1707,1909,7.00,1845,1916,31.00,31.00,1,0,0,333.00,302.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1340174754
4,18,5,2008-04-18,19790,DL,885,ATL,LAX,1440,1436,-4.00,0.00,0,32.00,1508,1627,6.00,1625,1633,8.00,8.00,0,0,0,297.00,259.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,450814562
4,25,5,2008-04-25,19790,DL,1556,ATL,LAX,700,711,11.00,11.00,0,12.00,723,851,10.00,850,901,11.00,11.00,0,0,0,290.00,268.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1558028183
5,3,6,2008-05-03,19805,AA,972,MIA,LAX,2105,2146,41.00,41.00,1,27.00,2213,33,5.00,2345,38,53.00,53.00,1,0,0,352.00,320.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1851047677
4,5,6,2008-04-05,20437,FL,54,ATL,LAX,1035,1122,47.00,47.00,1,26.00,1148,1318,9.00,1240,1327,47.00,47.00,1,0,0,305.00,270.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1507548136
4,20,7,2008-04-20,20437,FL,54,ATL,LAX,1035,1031,-4.00,0.00,0,28.00,1059,1239,8.00,1235,1247,12.00,12.00,0,0,0,316.00,280.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,2036967858
4,9,3,2008-04-09,19790,DL,115,ATL,LAX,1845,1848,3.00,3.00,0,19.00,1907,2048,14.00,2037,2102,25.00,25.00,1,0,0,314.00,281.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1152519688
4,9,3,2008-04-09,19790,DL,1556,ATL,LAX,700,700,0.00,0.00,0,12.00,712,855,10.00,850,905,15.00,15.00,1,0,0,305.00,283.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,51460531
4,23,3,2008-04-23,19790,DL,943,ATL,LAX,1330,1327,-3.00,0.00,0,10.00,1337,1511,5.00,1512,1516,4.00,4.00,0,0,0,289.00,274.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1527308907
4,12,6,2008-04-12,19790,DL,75,ATL,LAX,1705,1725,20.00,20.00,1,14.00,1739,1903,5.00,1857,1908,11.00,11.00,0,0,0,283.00,264.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1688696477
1,20,7,2008-01-20,19805,AA,1605,STL,ORD,1150,1152,2.00,2.00,0,13.00,1205,1253,7.00,1259,1300,1.00,1.00,0,0,0,68.00,48.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-2017294700
9,30,2,2008-09-30,19386,NW,609,JFK,MSP,1750,1748,-2.00,0.00,0,28.00,1816,1940,5.00,2026,1945,-41.00,0.00,0,0,0,177.00,144.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,-737881999
5,23,5,2008-05-23,19805,AA,456,MIA,LAX,1930,1930,0.00,0.00,0,20.00,1950,2224,6.00,2205,2230,25.00,25.00,1,0,0,360.00,334.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,38610788
4,8,2,2008-04-08,19790,DL,110,ATL,LAX,834,834,0.00,0.00,0,14.00,848,1028,3.00,1019,1031,12.00,12.00,0,0,0,297.00,280.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,697374593
5,2,5,2008-05-02,19805,AA,397,MIA,LAX,1820,1820,0.00,0.00,0,11.00,1831,2052,4.00,2055,2056,1.00,1.00,0,0,0,336.00,321.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1366155502
1,28,1,2008-01-28,19805,AA,1496,STL,ORD,1600,1816,136.00,136.00,1,11.00,1827,1922,12.00,1715,1934,139.00,139.00,1,0,0,78.00,55.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,738356137
5,14,3,2008-05-14,19805,AA,267,MIA,LAX,1610,1620,10.00,10.00,0,12.00,1632,1844,7.00,1845,1851,6.00,6.00,0,0,0,331.00,312.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-382110030
1,1,2,2008-01-01,19805,AA,2232,STL,ORD,2010,2103,53.00,53.00,1,17.00,2120,2210,8.00,2120,2218,58.00,58.00,1,0,0,75.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,250276061
1,12,6,2008-01-12,19805,AA,1835,STL,ORD,1335,1332,-3.00,0.00,0,7.00,1339,1424,7.00,1450,1431,-19.00,0.00,0,0,0,59.00,45.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-891156930
1,1,2,2008-01-01,19805,AA,459,STL,ORD,725,721,-4.00,0.00,0,15.00,736,829,6.00,835,835,0.00,0.00,0,0,0,74.00,53.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1816213065
1,11,5,2008-01-11,19805,AA,392,STL,ORD,605,601,-4.00,0.00,0,22.00,623,714,8.00,715,722,7.00,7.00,0,0,0,81.00,51.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-972999974
1,3,4,2008-01-03,19805,AA,640,STL,ORD,1455,1452,-3.00,0.00,0,14.00,1506,1557,26.00,1610,1623,13.00,13.00,0,0,0,91.00,51.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-142606614
1,15,2,2008-01-15,19805,AA,1835,STL,ORD,1335,1330,-5.00,0.00,0,15.00,1345,1438,6.00,1450,1444,-6.00,0.00,0,0,0,74.00,53.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1291014182
1,21,1,2008-01-21,19805,AA,1496,STL,ORD,1600,1815,135.00,135.00,1,12.00,1827,1919,14.00,1715,1933,138.00,138.00,1,0,0,78.00,52.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1625839186
